forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.0,0.0,0.0,0.0,0.0,
6.0,-0.020222155813783674,1.2239618868883613,2.6827774517944087,1.6379186340579952,1.7508751308929107,1.0988467647144198
12.0,-0.0730515035164595,1.6498778076509544,5.317433787886308,2.305956154805704,1.1763155642582312,0.9187878899839101
18.0,-0.004422927212359975,2.059360732354498,7.961555043807996,2.8216227678072054,1.122154712197036,0.9078273165097904
24.0,-0.1008274868694271,2.3953447110273296,11.153021546619046,3.3396139816779793,1.969485636265997,0.9049579254824272
30.0,0.12484694245061338,2.749126203266542,13.130330303069437,3.6235797635859264,2.6216379277810127,0.8847407284966469
36.0,0.041506342021879965,3.015370119000482,15.651370271924328,3.9561812738958673,2.4250753146959343,0.8785077843993546
42.0,0.04983642142687542,3.1904218001814395,17.401160820389656,4.171469863296348,3.816974268893777,0.8848320194521803
48.0,0.014451705205485804,3.2968184478800953,18.74066866947335,4.329049395591756,1.924071389399867,0.8950114290146595
54.0,0.112294792256648,3.4648697826009305,20.11168322651377,4.48460513607539,3.048990160258678,0.8971382472062777
60.0,0.016280272637785056,3.5368222402784997,21.105427566993306,4.594064384289069,3.653799709771028,0.8954425975952476
66.0,-0.02598543899697467,3.6173416475592957,21.41429729191471,4.627558459048865,2.326908429332332,0.9187928119890939
72.0,-0.22269090823472476,3.642407167353983,21.644777071467704,4.652394767371714,4.4852089428304796,0.9403026622433137
78.0,-0.08356516715395722,3.7151219526663035,22.55595000339721,4.749310476626814,5.07741214996813,0.9345129458937176
84.0,-0.035989765656110576,3.898944247816987,24.573268305038635,4.957143159627189,2.786216197755519,0.9231988460402245
90.0,0.20515956448258557,4.0637713319083995,26.657038325103212,5.163045450613738,3.015364961722876,0.9120836828963801
96.0,0.22271875610597963,4.178474421010159,28.443287841618673,5.333224900716139,2.237580393905058,0.9129062377002336
102.0,0.4513327697660005,4.408625539003646,32.24131899250896,5.67814397426738,2.7795232790218503,0.9179079283588586
108.0,0.6504211861621,4.755979401149949,39.53984642150469,6.288071757025733,2.9518085360683686,0.926874586255698
114.0,0.7233561903137607,4.747689447035737,38.807519700000796,6.229568179256151,3.080434314364484,0.9235326225225239
120.0,0.45757311676690815,4.571157321739533,34.325803277139606,5.8588226869516715,2.600873762922947,0.9279241488600047
