forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,5.185668995871291,121.68844008024848,34367.09304574386,185.3836374811538,0.09204038125350986,inf
6.0,4.44601012337167,114.13254044762917,29516.82354404387,171.80460862283022,0.128988750363084,4.530271055379794
12.0,6.891649902138402,112.79629180674203,28880.074822982384,169.9413864336242,0.15633047782510742,2.872591497706107
18.0,8.20020166935498,111.94074983836117,28457.536949903748,168.69361858085725,0.3979299127247935,2.1945961843116395
24.0,14.205417613426148,108.38909120206998,26843.523245942622,163.83993178081656,0.09112814636059123,1.8589757506957758
30.0,17.608623312361907,106.38336268899894,25650.192432123524,160.15677454333152,0.1559862012029257,1.4366012399777617
36.0,22.581866867945678,107.5508061234298,26359.42627707601,162.35586308192265,0.17344851270294298,1.289214015165951
42.0,24.597577656089083,109.69632028077119,26666.782330610244,163.29967033221544,0.09852088005722758,1.1972303332479757
48.0,28.831084599111385,107.90434970386211,25224.725614015882,158.82293793409025,0.10398179354564102,1.1620639824352728
54.0,29.1597548017637,107.31182791534474,23932.888295662437,154.70258011960382,0.09861259632023238,1.0533668992825675
60.0,30.641879500011246,105.67045639442448,24172.374071067105,155.474673407173,0.09325864798290205,1.0293833579935048
66.0,28.315490024752076,105.36410919732468,24203.637267606293,155.57518204265838,0.21275197599596415,0.9987575317896284
72.0,26.83477461629697,99.85932126379318,22376.941347826174,149.58924208587385,0.07460897139767983,0.9864543850179576
78.0,22.203081114765734,95.29848322110362,20068.394183655786,141.66295981538642,0.10458106552311636,0.9325424202850332
84.0,19.648939067933284,93.19823548707517,19835.636734563872,140.83904549010504,0.1159248483382947,0.9345402696998877
90.0,14.856600423594273,94.2987263684564,20294.9637927115,142.46039376862433,0.14190857960307532,0.9669585887110433
96.0,14.154019236928118,96.17990161155602,20444.192256114187,142.983188718514,0.15969498889455874,1.0097554002665898
102.0,10.839327292438522,95.9178351452525,19637.603279550272,140.13423307511363,0.1213579170591101,0.9885676237856689
108.0,11.443206767302575,95.78362419417167,19455.52271678902,139.48305530346337,0.1651627738897678,1.0046663804197682
114.0,9.825025342871337,94.68876291703003,19088.51612502811,138.16119616241062,0.18203650052908601,0.9804223231574472
120.0,12.674360333564099,95.68400902747072,19295.15989101778,138.90701886880225,0.09662491028234384,0.9759662104008798
