forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,6.158037043254201e-14,0.7896840501211888,1.082795223088964,1.0405744678248472,0.0028855553978972656,inf
6.0,0.07233057451472528,1.5284665378533202,5.1350433650546865,2.2660634071125827,0.005520335067580396,1.1069828527779462
12.0,0.35735242090840313,2.219058735960844,10.313425371326131,3.2114522215543126,0.008020986706696978,1.0245349667575243
18.0,0.2437171708942917,2.257123239528872,9.768365435936953,3.1254384389933123,0.008272585703247251,1.0674499422930412
24.0,-0.2774935129961751,2.175245770745115,10.115920568484555,3.180553500333638,0.008086080200623945,1.0830181834155432
30.0,-0.43592510056021777,2.7163738964830064,15.870504159106241,3.9837801343832018,0.009996041652692422,1.0130741752716355
36.0,-0.4482180558182709,3.1721916551858995,20.96324737076978,4.578563898294942,0.011636115984392325,1.0273743700252127
42.0,-0.6168409468343603,3.0872184188898473,18.389445257447065,4.288291647899786,0.01144350107010026,1.0389978467427368
48.0,-0.7645858084479685,2.9516999565001623,17.369401505298462,4.167661395230959,0.011016024540391247,1.016509189819048
54.0,-0.49297778740764264,3.4211785154068175,23.127767476030154,4.809133755265095,0.012659385521520952,1.0201607357285192
60.0,0.19987337314008552,3.8872302892554025,29.38552079424081,5.4208413363832015,0.014307906195225211,1.0702475459323084
66.0,0.5167942685865453,3.7833912741626996,29.072270593691787,5.391870787926189,0.014060649482174033,1.154509560863173
72.0,0.7935672433391521,3.9386793008044005,35.50374148112907,5.958501613755682,0.014772054221713382,1.2974773356216263
78.0,1.7485367050678506,4.923831738971332,58.24966566008212,7.632146857869162,0.01834807721500091,1.4576935160321658
84.0,3.100074833282331,5.955443740169813,89.04496169213104,9.436363796088568,0.022138274781042907,1.5975521529751093
90.0,4.341993390696734,6.539119917902893,118.51483489359255,10.886451896444155,0.02453306392430144,1.8499476158519796
96.0,5.437820537510293,7.46512860347429,161.83452204415102,12.721419812432535,0.028208222545102926,2.1572310698836303
102.0,7.225878856270927,9.157893202815261,232.36639157246563,15.243568859439236,0.034497139316552815,2.306922122009716
108.0,9.308308109666788,10.959188749727412,321.5728930579775,17.932453626260337,0.04123742456868345,2.4211919611995008
114.0,10.764458418305027,11.952893076862521,396.278682059268,19.906749660837853,0.045340252967955526,2.9357190716363837
120.0,12.01631771411018,13.26296522256241,496.3276776646334,22.278412817448046,0.05060910843793017,3.5843481435847937
