forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-0.027730278496009557,6.977436482739116,106.27335325524498,10.308896801076484,inf,inf
6.0,-0.054528868757759745,7.443864636421729,116.00119493685654,10.770385087677067,inf,3.3368596446362244
12.0,-0.06706294685654088,7.112689538034632,110.06801497239277,10.491330467218768,inf,2.3868736247407196
18.0,-0.05946851837978682,7.086096216308222,104.00185078254037,10.198129768861563,inf,1.7771116564285112
24.0,-0.0332484357677324,6.839289077513929,99.59441044820107,9.979699917743071,inf,1.5211576310120603
30.0,-0.02708618783395172,6.936686486374603,97.61108008921259,9.879831986891912,inf,1.3577094699443497
36.0,-0.04651899316266586,6.745895886925136,94.67097616707005,9.729901138607218,inf,1.2083418657296872
42.0,-0.0494027081228909,6.848052245528424,94.76314948927238,9.734636587427,inf,1.149517476100843
48.0,-0.07683801110938906,6.6634027877452935,93.1931882425452,9.653661908444132,inf,1.0941346756228623
54.0,-0.10085424156863,6.902459986338335,97.67928180309151,9.883282946627174,inf,1.064326536546072
60.0,-0.10481475243646261,6.830759535157715,97.05467272517942,9.851632997893264,inf,1.0059489195558726
66.0,-0.08109958453579531,6.902545183206056,98.46853906826718,9.923131515215708,inf,0.9741988529576282
72.0,-0.1072951614108245,6.593997527126611,95.41654832273233,9.768139450413898,inf,0.9151169534906641
78.0,-0.1104967082546725,6.600055550944602,92.08580672147204,9.596134988706236,inf,0.8867041172716382
84.0,-0.11254286343761472,5.959516983995459,78.08636110138654,8.83664874833138,inf,0.8026091101311633
90.0,-0.08953042747634228,5.684607335220395,69.04415962699349,8.309281534945937,inf,0.757330311971733
96.0,-0.058156077540821374,4.779185468682957,52.3800657588795,7.23740739207622,inf,0.6518599966997364
102.0,-0.03187387664761998,4.570968404851255,47.076772661781916,6.861251537568195,inf,0.6034109573436035
108.0,-0.018463200698713836,3.6173120812895427,34.79950679481445,5.89911067829842,inf,0.4847872788336047
114.0,-0.003351204936442745,2.8908797579383134,22.068308967551143,4.69769187660825,inf,0.39413954328433065
120.0,-0.017869312451838506,1.7194832057110556,13.097548279869562,3.619053506079948,inf,0.24792976519970325
