forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,3.1272434357130767,3.8439680425847116,57.10319614917862,7.556665676684302,0.04480924183705176,inf
6.0,1.1286420887575348,8.868438844073914,141.2134365646164,11.883325989158775,0.15114760739144578,1.5684784985834483
12.0,1.238240893371367,10.660077431530087,202.71258551420078,14.23771700499068,0.19702613428759536,1.3835106202069933
18.0,2.0571266684395306,11.526987862858354,226.02306545554902,15.034063504440475,0.18397735982848468,1.4870571640717127
24.0,4.5780463288406015,11.75808628862038,259.10467266751436,16.09672863247419,0.16941319867335233,1.6268955469489472
30.0,5.539853622847329,13.708336302590745,345.3228834657587,18.58286531904482,0.2102740966805082,1.4842852480623592
36.0,6.121730172029748,14.900547577911983,414.37234277439467,20.356137717513967,0.2445647855212552,1.4989606194965404
42.0,7.275400817286442,15.331205949663804,427.5381289468818,20.676995162423427,0.22701165275754398,1.6445326031091119
48.0,9.310994635396876,15.786677673064666,460.83518232526404,21.467072048261823,0.2127834592176816,1.6869112384396792
54.0,9.605142440556794,17.037253403857374,513.6025340803112,22.662800667179493,0.25201926460348817,1.630262877392141
60.0,9.870531644917191,18.30340399868849,587.0642812469675,24.229409428357258,0.2882352369021756,1.6579216638686787
66.0,10.719762260320378,18.025592642357847,577.0729411454068,24.022342540755822,0.2605075570843328,1.8302961597430012
72.0,12.170806025597274,18.46003244832462,592.976762944621,24.35111420335055,0.2487338531288751,1.9579509004852038
78.0,12.482689104945491,20.06140313207982,673.246288202283,25.94698996419976,0.31837605152889004,1.8797503115502008
84.0,12.253052825205932,21.236936286972266,744.3922932421993,27.283553530326643,0.35067102333259104,1.8769397719497032
90.0,12.805530083648481,21.11075494855607,746.8623961075875,27.328783289923237,0.30951097606834355,1.923882878372032
96.0,14.03862679432015,20.371271811249695,706.9130280662964,26.587836092211347,0.27141517987416114,1.8850437158978979
102.0,13.653402049696723,21.350852568113787,763.4048032745009,27.629781093495854,0.31826894331179306,1.7777288392231045
108.0,13.372132960687235,22.565430729905323,831.7469563922344,28.84002351580585,0.36779157905351384,1.827297382342187
114.0,14.037304989921097,22.702625608784764,829.8211352898196,28.806616172154264,0.33834601327072733,1.9678564694738392
120.0,15.438894491578145,22.548472091628696,831.3072894854593,28.832399995239022,0.2988240812465131,2.0864798748197737
