forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,6.158037043254201e-14,0.7896840501211888,1.082795223088964,1.0405744678248472,0.0028855553978972656,inf
6.0,0.07233057451472528,1.5284665378533202,5.1350433650546865,2.2660634071125827,0.005520335067580396,1.1069828527779462
12.0,0.3731699823725078,2.1685607657276855,10.062798275425807,3.17219139955738,0.007817574969881587,1.0012201552044406
18.0,0.33161153401441107,2.0887331965518845,8.351781090491048,2.8899448248177766,0.007609914724771828,0.9878140861241832
24.0,-0.05409648231258691,1.9319306107830778,7.599241259944412,2.756672135010693,0.007135931527458703,0.9618756688162468
30.0,-0.053266528804602496,2.4898164204298774,12.928931855227216,3.5956823907607878,0.00909947475918775,0.9285793535163113
36.0,0.05454503765059712,2.852396476750307,16.95804699972682,4.118014934373942,0.01036091574285561,0.9238026424326333
42.0,-0.08939228263781351,2.7294718848488118,13.974159567680937,3.738202718911982,0.01001212357895201,0.9185988894567879
48.0,-0.33782721271034954,2.6774523365445972,13.813384910818412,3.7166362360094394,0.009935398422044635,0.9220635381338481
54.0,-0.2941199797037744,3.110172883424196,19.187633712365855,4.380369129692823,0.011449712138985147,0.9274220104879929
60.0,0.05609019250444621,3.4015738393524346,22.61770260479758,4.755807250593486,0.01240980870702314,0.9365347002818877
66.0,-0.07679054361575999,3.1303808731086225,19.674296841543757,4.435571760387127,0.011493467091145213,0.9552421056283523
72.0,-0.3666601454062328,2.937075000964373,18.590343500332764,4.311652061603854,0.010882765345006738,0.9675294573980316
78.0,-0.12072634475848401,3.244307773989806,22.993031383056675,4.795104939733506,0.011886619469691172,0.9604727896623244
84.0,0.3509412531655561,3.5431609943327196,26.235576109606487,5.122067561991591,0.012890597630821059,0.9504555364454279
90.0,0.5261086084426166,3.3161756639409616,22.277973245095144,4.719954792696128,0.012147816505885544,0.9381616089434499
96.0,0.3721434011977846,3.1674323535596103,21.209018232366688,4.605324986617848,0.011710558068848388,0.9153068684809237
102.0,0.7463903890139664,3.63872872609614,27.23997607410698,5.219193048173921,0.013347406320812752,0.9166151655538969
108.0,1.2721680420908594,4.174435730115889,38.38419871224631,6.195498261822555,0.015229818201462419,0.9222498547214049
114.0,1.0400603816469653,3.789182271000892,30.099463755969154,5.486297818745275,0.013922440931490936,0.9306512312418076
120.0,0.4705010779945363,3.3950318154517296,23.900106151031853,4.888773481255995,0.012587918713191903,0.917515486237147
