forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.0,0.0,0.0,0.0,,
6.0,0.032503299216990654,2.8428431788480033,23.59854801692793,4.857833675305066,2.353582104537723,1.2700955758597419
12.0,0.049191645433676205,3.4579953149442924,32.535115880123485,5.703956160431415,inf,1.0728999589681916
18.0,0.04185639628803529,4.203164753254425,43.17784204043626,6.5709848607675445,4.545138094492765,1.041510204843505
24.0,0.03650389538102193,4.525340571810191,53.971731636724876,7.34654555806502,5.83034625434338,1.014566231281814
30.0,-0.0017920321120286076,4.992743968869541,58.483857468931475,7.647473927312958,inf,1.0089364803108798
36.0,0.006889818810267805,5.0899269635630215,58.75818387829431,7.665388697143434,132874115549.63983,0.97755097677747
42.0,0.03947377508452173,5.460742764587689,63.7786785515567,7.986155429964827,4.170539045882487,0.961076881186442
48.0,0.06777841666555387,5.434223631672394,60.08302877726055,7.751324324092016,3.505903566519775,0.9672672874689401
54.0,0.054670992754388886,5.974088486481577,70.57463113076919,8.400870855498804,2.7503288143815214,0.9661190273570106
60.0,0.038121320197517725,5.812030722992271,66.5391737172191,8.157154756238176,inf,0.962481984699559
66.0,-0.004644722777768763,5.94193749102507,65.65488239163591,8.102770044351248,3.96902626359212,0.9875648415969914
72.0,0.01613587881090636,5.964287380258812,69.05021844475301,8.309646108273986,6.2297827560417405,1.028316235545622
78.0,0.04027270472468466,6.139385681368851,68.50985982105877,8.277068310764312,3.5976510338743704,0.9924427174901262
84.0,0.06342634248052086,6.2442123533230065,75.7837784608657,8.705387898357298,3.403218804554311,0.9906727221945997
90.0,0.0768723424261668,6.586537235982234,87.50292016403137,9.354299554965694,136453249022.53438,0.9759145852871844
96.0,0.06902696749734723,6.817445120027141,110.81165986705163,10.526711730975235,3.908639156950147,0.9694015448239347
102.0,0.0696887851495248,7.530836740603576,169.32824451958334,13.012618664956848,3.4718252845382365,0.9697458717416275
108.0,0.05759823009675177,7.970048688296455,296.3855208531888,17.215850860564192,2.7025297930715917,0.9716266755798945
114.0,0.02311592242196717,7.281112087680657,229.44829228038734,15.147550702354073,2.986719421818317,0.9917406588388367
120.0,-0.030345935911533457,6.815926903057547,139.23897949491288,11.799956758179789,4.4601711163345374,0.979456741012713
