forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.10584265015082317,0.3786788452168097,0.6364305193382342,0.7977659552388998,0.0013576868428559728,inf
6.0,-0.08087545793111618,0.9396130958524445,3.2748866787066975,1.8096647973331133,0.0033488807176624714,0.5865616389309732
12.0,0.021557698815242665,1.0603504011573017,3.5286146303185544,1.8784607076855653,0.0038137650332416015,0.40889861646750714
18.0,0.32788010515595556,0.8765694200594526,2.2624800828718796,1.5041542749571533,0.00318874463467464,0.33283513761497735
24.0,0.03162927564313654,1.1634089570704276,4.229685179954004,2.0566198433239924,0.0042789045112980074,0.46150849421770035
30.0,-0.23181940578120946,1.1943524533448044,4.160316858400036,2.039685480264062,0.004296888755239414,0.3774889100943884
36.0,-0.03960285357278292,1.233157493083911,4.523165967689462,2.126773605179795,0.004443275221550158,0.33133968782728224
42.0,0.20021416304921116,1.0994936535328768,3.1948163789940027,1.7874049286588651,0.004004483183799219,0.29900292977574866
48.0,0.18975867100974067,1.206286259407774,3.9143476260579675,1.9784710324030441,0.004403465005458411,0.3543178496039226
54.0,-0.176621040487211,1.4596941046673635,5.441338564021835,2.3326676925832865,0.005326656023944816,0.3841187443034673
60.0,0.06183611292618435,1.7265132513306674,7.0910684224435565,2.662906010816671,0.006439936639784795,0.40294497638690796
66.0,0.23223264979566097,1.6050486563426318,6.719808085922281,2.592259262867486,0.00607200146325982,0.40004535256695767
72.0,-0.07288242155109768,1.6936486597382405,7.341646405702003,2.709547269508691,0.0063640687496201095,0.4587270843304856
78.0,-0.455388459837683,1.8063232041835149,8.40042230814849,2.8983482033993933,0.0067000060819091024,0.4504308179105692
84.0,-0.4426652917245495,1.9928297502618242,9.065762669605352,3.010940495859284,0.007430653213187517,0.441198050425871
90.0,-0.05609356980303147,1.9108404509381525,8.321033267626458,2.8846201253590493,0.0072769534862580625,0.45842741022363814
96.0,-0.050805419553394515,1.8512556384849865,8.45867485410248,2.908380108256567,0.006968219597231834,0.4955212413876673
102.0,-0.4427482047060148,2.0028154661306057,9.542086368068638,3.089026767133726,0.007522047153302582,0.468703850146987
108.0,-0.25458997182457094,1.9286620053084513,8.434790151954772,2.9042710190260776,0.007214594391182574,0.4164288031585352
114.0,0.11974581687861319,1.8096090642158567,8.063774882478247,2.8396786583129874,0.006703097235163387,0.4407983383926682
