forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.0999382716049369,0.3709567901234571,0.6025317901234558,0.7762292123615652,0.0013345518997684668,inf
6.0,-0.09421296296296364,0.9230401234567892,3.2326023148148124,1.7979439131449046,0.00330048609353127,0.5902559851579916
12.0,0.012376543209873095,1.0455246913580254,3.5092796296296314,1.8733071370252212,0.0037726613390867423,0.4124508407300535
18.0,0.3172530864197511,0.8594444444444442,2.2014327160493816,1.4837225872950044,0.003137114602433571,0.33523951699312576
24.0,0.017037037037035664,1.1341049382716055,4.036144753086414,2.0090158668080282,0.004186827013270076,0.4662242748750224
30.0,-0.24694444444444547,1.1642901234567893,4.044629320987654,2.011126381157498,0.004203833096856522,0.3801687040825578
36.0,-0.048595679012347445,1.218287037037037,4.478950771604935,2.1163531774269,0.00440359547430044,0.3380449955895073
42.0,0.19669753086419756,1.0727469135802459,3.111462037037041,1.7639336827208218,0.003920979196361553,0.3029249246108522
48.0,0.18418209876543165,1.1833796296296282,3.8016637345679043,1.9497855611753576,0.004333224801656859,0.3617805246272878
54.0,-0.18716049382716077,1.4272839506172847,5.359806790123457,2.315125653204045,0.00522566751959932,0.3896709065553259
60.0,0.055972222222218204,1.6938734567901226,6.951613117283945,2.63659119267359,0.006338394959644041,0.4085147085094979
66.0,0.22879629629629625,1.5744753086419745,6.555411419753087,2.5603537684767486,0.0059723132444443675,0.40622076055407125
72.0,-0.08384259259259313,1.6521450617283946,7.118634722222216,2.6680769708204104,0.006228879177808852,0.465550830137153
78.0,-0.468225308641976,1.7711882716049387,8.24707978395062,2.8717729339121885,0.006587410691142246,0.45920588305899873
84.0,-0.44677469135802494,1.9465277777777783,8.852844907407414,2.9753730702900794,0.007282377690695932,0.4453777951971865
90.0,-0.06126543209876721,1.8690740740740746,8.134189814814821,2.852050107346437,0.007141762871508796,0.4641704671751047
96.0,-0.05986111111111369,1.8036882716049372,8.213095216049375,2.8658498244062574,0.0068151703002279984,0.5023553481015376
102.0,-0.44770061728395116,1.9605092592592577,9.317097993827156,3.0523921756267094,0.007385463482916383,0.47630670250936347
108.0,-0.2585339506172828,1.8839969135802468,8.21300262345679,2.8658336698867903,0.007070493889113417,0.42078868365451233
114.0,0.11526234567901392,1.7724845679012367,7.84017700617285,2.8000316080667464,0.00658320322856424,0.44700832081449066
