forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.037037037037037035,0.3611111111111111,0.558641975308642,0.7474235581707617,0.0003588944220766315,inf
6.0,0.006172839506172839,1.2222222222222223,2.941358024691358,1.715038782270348,0.0012112253738791794,0.6125290023201856
12.0,0.06327160493827161,1.3626543209876543,3.550925925925926,1.8843900673496254,0.0013498067674524996,0.46037539103232533
18.0,0.1867283950617284,1.3070987654320987,3.9058641975308643,1.976325934032862,0.0012945963195413004,0.3092369477911646
24.0,0.49228395061728397,1.4768518518518519,4.655864197530864,2.1577451651042723,0.0014617975997059886,0.3051658163265306
30.0,0.22067901234567902,1.5632716049382716,4.819444444444445,2.1953233120532487,0.0015512343864205677,0.2776103041929296
36.0,0.15895061728395063,1.6712962962962963,5.489197530864198,2.342903653773283,0.0016601474236415173,0.27585328578706064
42.0,0.05246913580246913,1.8148148148148149,6.407407407407407,2.5312857221987817,0.0018014348925136068,0.28026692087702576
48.0,0.047839506172839504,1.9182098765432098,7.260802469135802,2.6945876250617276,0.0019040164602581705,0.28115810902510746
54.0,-0.007716049382716049,2.177469135802469,8.74537037037037,2.9572572377746194,0.002158393624785719,0.3010454448474504
60.0,-0.125,2.4459876543209877,12.069444444444445,3.4741105976126385,0.0024203260992218915,0.3396185986715235
66.0,-0.2916666666666667,2.550925925925926,12.46141975308642,3.530073618649676,0.002520825022603916,0.340684253915911
72.0,-0.1388888888888889,2.3333333333333335,10.398148148148149,3.224615969095878,0.0023093405230985645,0.3050847457627119
78.0,-0.035493827160493825,2.3472222222222223,9.862654320987655,3.1404863191849213,0.0023244376742400335,0.29126771351972425
84.0,0.1728395061728395,2.3919753086419755,10.407407407407407,3.226051364657328,0.002372876512961392,0.29026217228464424
90.0,0.19907407407407407,2.572530864197531,12.24537037037037,3.4993385618385613,0.0025447615809658713,0.2957246762462303
96.0,0.11728395061728394,2.45679012345679,11.135802469135802,3.337034981706935,0.0024322164852067425,0.2877281763961684
102.0,0.08024691358024691,2.7160493827160495,13.654320987654321,3.6951753662924203,0.0026886625758075038,0.3139493399928648
108.0,-0.021604938271604937,2.9074074074074074,15.57716049382716,3.9467911642025295,0.002879367733047614,0.34518138512275554
114.0,-0.35802469135802467,2.9753086419753085,18.780864197530864,4.333689444056977,0.0029543384124996537,0.36744806556127313
