forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-10.236860670437515,109.78421975687874,31448.08411697956,177.33607674971148,0.135026353673337,inf
6.0,-12.590451454417428,110.1427477647619,29155.495077713927,170.74980257005842,0.11023162018707329,4.750189487884809
12.0,-11.575033431132955,106.11334118625668,27633.456459219055,166.2331388719441,0.09820721357928185,3.1936338800460575
18.0,-15.039493722215918,106.79973434410995,26361.125289482923,162.36109536918912,0.08150500715355266,2.42676176197673
24.0,-15.495508724918576,102.78732047379934,24546.784721813197,156.67413545896207,0.10607218055178849,2.0761745415847477
30.0,-17.19823328055506,102.85063693178707,22995.365244317618,151.6422277741844,0.143430808485135,1.6274836744458125
36.0,-14.417552034221606,97.25243870486308,20829.47850290288,144.3242131553222,0.08514474280649852,1.3566019782426557
42.0,-15.165342699022423,95.87089239427621,19254.416360820975,138.76028380203383,0.13235451647726265,1.2091553205782992
48.0,-12.719702920239502,91.55941986026637,18095.66891435724,134.52014315468608,0.14002376408982972,1.0880515924305594
54.0,-11.411151153088872,90.71720802765472,17316.229035615368,131.5911434543198,0.15418118540873005,0.9979244165253661
60.0,-5.405935208679909,84.85715472437728,15562.806027149392,124.75097605690063,0.08753214640131361,0.8729094546300334
66.0,-2.002729509780757,81.32466262621013,14231.535218476576,119.2959983338778,0.14281018671767848,0.7940263928341408
72.0,2.9705140459570325,75.81266654104076,12809.408208552044,113.17865615279254,0.20551183935078113,0.7252885406101243
78.0,4.986224834278177,74.80365480311478,11686.583221649837,108.10450139402076,0.1117500303064953,0.6779807130906355
84.0,9.219731777180481,67.51270328203393,9259.72518396633,96.22746585027754,0.09933999618250909,0.5962673731769486
90.0,9.548401979910052,64.19224342898703,7740.848209394334,87.98209027634167,0.060948926317392335,0.5467288735049582
96.0,11.03052667814133,54.34432736518367,6131.76750794305,78.30560329850636,0.0570035011854553,0.46926879665639004
102.0,8.704137202859082,50.9594418058391,5046.619976838848,71.03956627710257,0.1685236577948415,0.4299575084346554
108.0,7.2234217942861,35.96600400580046,2793.0810238924428,52.849607603959015,0.03645686483291374,0.3074684380099353
114.0,2.5917282926683876,24.86035639914524,1166.7331416284478,34.15747563313846,0.024082969294339868,0.21805175857881437
120.0,0.03758624806209442,12.648473309462693,306.02506326002907,17.49357205547309,0.014550015738204079,0.11499544743890734
