forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-0.17148223499145115,6.648064093019359,79.34213191595488,8.907420048249374,inf,inf
6.0,-0.17061878025586105,6.240474821947836,69.74800605173363,8.351527168831677,2.8752752469208662,4.420889117657123
12.0,-0.27417794485179403,6.1880422519441485,68.48764720650696,8.275726385430282,inf,2.8004446555829365
18.0,-0.3072978451524646,6.23304652377634,69.21008455706716,8.319259856325392,inf,2.174712643187117
24.0,-0.6582389381446341,6.174682268443126,67.18249868310969,8.196493072229714,3.3579873617034344,1.8260852884466805
30.0,-0.7489124933290517,6.080447964729174,65.21452834161107,8.075551271684867,17620047.743186273,1.4853397108259787
36.0,-1.0839812085196812,6.030653928535062,63.705479104264164,7.981571217765595,inf,1.312664176133597
42.0,-1.1701455075201952,5.999494595664992,63.17161181006604,7.948057109134662,inf,1.217731972952981
48.0,-1.4212549211102834,5.917301990980048,60.72763115195625,7.792793539672166,inf,1.1309455479461406
54.0,-1.4018086450171374,5.831206734170593,59.00749763761206,7.681633787002089,inf,1.040899274781471
60.0,-1.5294651946844433,5.753564986473534,57.489582554809324,7.582188506942393,2.7956703939465086,0.98819609416668
66.0,-1.2901253922915727,5.720585758130285,56.94357988530794,7.546096996812852,inf,0.9824747726184726
72.0,-1.1156938091266955,5.531179227448915,52.8938568100557,7.272816291510167,1492179315.2885227,0.9621419032556016
78.0,-0.6581084885181246,5.396281999430766,50.946113014045665,7.137654587751194,3.974278935236973,0.9339157590890217
84.0,-0.5328487797966787,5.277509269383298,49.153675920771164,7.010968258434149,inf,0.9101139762620589
90.0,-0.17454822052885796,5.417587553188309,51.667762035840205,7.188029078672415,inf,0.9446965382378972
96.0,-0.1540368841054649,5.441138508143853,51.78921662677038,7.196472512750284,inf,0.9589237832038318
102.0,0.12968870624319287,5.507811251866736,52.95024907131959,7.276692179233611,inf,0.9551984787289809
108.0,-0.04742671994858524,5.479114796863918,51.84140049218101,7.200097255744606,inf,0.9534587161427852
114.0,0.015240061806462958,5.512392032504947,51.76374987758696,7.194702904052881,inf,0.956512818596523
120.0,-0.2551499478274881,5.44312551668039,50.82348130619094,7.129058935525147,3.3637872111501212,0.9297240741728428
