forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-0.011133534429868046,0.8025706927746316,1.1367048375236835,1.0661636072965928,0.002943816087754567,inf
6.0,0.06747270743841846,1.5033679993973172,5.00398416892926,2.236958687354163,0.005449281666218112,1.1105984415150494
12.0,0.35139350453349255,2.1823376997211206,10.241779947853269,3.200278104767345,0.007911839167345619,1.0293497246991619
18.0,0.23018811233012018,2.2135088310286677,9.60362448437282,3.0989715204197696,0.008139493292970555,1.0823342362597477
24.0,-0.31082216786796213,2.12002200727664,9.895610190750146,3.145728880680938,0.007914591200866428,1.1005077593395487
30.0,-0.48132553405841944,2.6642545369091466,15.70645107780321,3.9631365202076005,0.009847293746988485,1.0296033819544572
36.0,-0.513032459774584,3.148494616922968,21.108942780498015,4.59444695044986,0.011601154520572688,1.0518724346506088
42.0,-0.7243038780756442,3.0660979525464533,18.608269000802977,4.3137302883702615,0.011426210846477736,1.0741235327241192
48.0,-0.9354632890741262,2.927425225840227,17.511408834454596,4.184663527029933,0.010990878223509208,1.0547713136117323
54.0,-0.7187827748236115,3.3418716440764165,22.731802956860324,4.767788057040741,0.012434529535797146,1.0356847309726134
60.0,-0.09331213347033133,3.7670297573960645,28.300270346126226,5.3197998407953495,0.01392049532940516,1.0739628280121731
66.0,0.14377074579089172,3.6596550032838455,27.38980509384096,5.233527022366557,0.013658728661796878,1.1660983671256473
72.0,0.3353548627311413,3.7815907585481097,32.682678473381756,5.716876636187084,0.014244806726367182,1.31181130056989
78.0,1.2208911097560835,4.7497092720625655,53.655935216154255,7.325021175133506,0.017764211930797063,1.4622640336873032
84.0,2.5146333590593537,5.722010859345164,82.0000111459795,9.055385753571159,0.02132775387109445,1.5935541135112317
90.0,3.696017485938886,6.164663294422737,107.90821374945762,10.387887838702227,0.023160470973842523,1.8186668858574695
96.0,4.725794877727446,6.977386151219291,147.1227684986308,12.129417483895539,0.026403168197479593,2.1132568839284502
102.0,6.476532164620298,8.566306293117073,212.37820368557755,14.573201559217438,0.03230216119019185,2.246695394242525
108.0,8.535919974040906,10.304479326605618,294.9586317760803,17.174359719537737,0.038811873788357515,2.355654140025068
114.0,9.966508272389525,11.251141715186789,365.0146659455628,19.105356996025037,0.04272081724939945,2.8718661440471234
120.0,11.192195883240915,12.510122665181374,460.65947746761714,21.46297923093663,0.047794216152482985,3.540334687518124
