forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-0.009879655796013631,0.8280907692453866,1.1913951960346596,1.091510511188353,0.0030265363357895405,inf
6.0,0.06417627750475968,1.5341026832019828,5.1170627529806625,2.2620925606572033,0.005545150180600455,1.1110647977222536
12.0,0.3482535761382742,2.2255255020934013,10.371175993792725,3.2204310260883906,0.008047589644565785,1.0275206597079996
18.0,0.22824637791053204,2.2738564049981833,9.968987591777848,3.1573703602488337,0.008336491615736994,1.0753634740850955
24.0,-0.3066406840359895,2.191133744533876,10.43281393462099,3.2299866771584353,0.008150392103200262,1.0909285376119628
30.0,-0.48709070017952716,2.740116005458806,16.36532441143062,4.045407817690402,0.01009518888733999,1.0219288169323468
36.0,-0.5303173643807446,3.2202420630771433,21.710132277498996,4.659413297562151,0.011832787707011473,1.0429364050163892
42.0,-0.7391724824171753,3.1531405890325797,19.35915915794573,4.399904448729055,0.011712171102916367,1.0611838354022425
48.0,-0.9365174522289622,3.017951695549762,18.34684068818914,4.283321221691077,0.011289084575120992,1.0393250256349833
54.0,-0.7231653534305984,3.4439564470029986,23.640109665408023,4.86210959002448,0.01276613493177114,1.026952883916896
60.0,-0.09528703738236832,3.8661917459008097,29.141358772454325,5.398273684471206,0.014241995906498918,1.0644551313543813
66.0,0.15312676373541426,3.7624104107926457,28.38330643445125,5.327598561683421,0.01399328250303844,1.1481072076301593
72.0,0.36173009688461744,3.886391573308446,33.81153352697286,5.814768570370867,0.01458571201349105,1.2802527442863265
78.0,1.252539770193302,4.835124254438585,54.8012157617001,7.402784324948289,0.018029922045214038,1.431431789011022
84.0,2.5466466420493994,5.81729680402921,83.45077468867447,9.135139554964361,0.021626324411452597,1.5604941359931468
90.0,3.7393880800066395,6.281932558843203,109.97910056457032,10.487092092881149,0.023543309985969655,1.777188108809276
96.0,4.7949363933666485,7.1106778581233865,149.83346343399273,12.24064799894159,0.02684504351864347,2.0548038779048454
102.0,6.5519118197866275,8.71844224057096,216.02909605005271,14.697928291090983,0.03280711543629398,2.196222081739735
108.0,8.612709297067278,10.474288987118468,300.15996692089857,17.325125307509282,0.039376232793093484,2.31406401276942
114.0,10.056713729930259,11.421000857608512,371.142827470533,19.265067543887124,0.04328966868703103,2.805082403000771
120.0,11.305212148277256,12.700456996791226,468.1483843045104,21.636736914435836,0.04843418648674328,3.432328947201454
