forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-0.008324469974928137,7.474277337274309,109.29197298846029,10.454280127701777,inf,inf
6.0,0.0329696775275475,7.110761943915411,101.83078829564249,10.091124233485706,inf,3.148759112673658
12.0,0.03913192542000818,7.071643248303363,95.15099387228844,9.75453709164553,inf,2.2711802409040707
18.0,0.019699120050432003,7.006554121377254,95.84956829304089,9.790279275538614,inf,1.7150627592585028
24.0,0.01681540503904841,6.920460949013545,92.65167885560429,9.625574209137048,inf,1.5405654030420683
30.0,-0.010619897987712502,6.699339383659662,87.5596323265053,9.35733040597078,inf,1.2342324201140527
36.0,-0.03463612848381947,6.720057304492998,88.07443557071853,9.384798110280185,inf,1.1619747168943886
42.0,-0.03859663938632154,6.794622939511536,90.32785496717807,9.504096746518213,inf,1.0698359577086025
48.0,-0.01488147146770842,6.908738301160438,93.99162872228061,9.694927989535591,inf,1.0617610804039521
54.0,-0.04107704837992923,6.970389192187686,98.52214040625392,9.925831975519932,inf,0.9831771277246206
60.0,-0.04427859524075796,7.312996827604764,107.47150141961394,10.366846261984112,inf,1.0107886047219923
66.0,-0.046324750457450575,7.230881955370218,106.67516188424823,10.32836685465075,inf,0.9742474278757228
72.0,-0.02331231453254923,7.356646113035812,107.71796830819167,10.378726719024433,inf,1.0077277376231921
78.0,0.008062035264174004,7.264743964731758,109.27465034484267,10.453451599583875,inf,0.9709291317068062
84.0,0.03434423612744119,7.5233682704065,113.73025615139844,10.664438857783303,inf,1.0030133617603847
90.0,0.04775491203758692,7.481983572277841,114.27122283660266,10.689771879539931,inf,0.9907334012421568
96.0,0.06286690776691911,7.442696628726025,112.66751796778756,10.614495653010913,inf,1.0469277562357697
102.0,0.0483488002094882,7.215443831838473,109.05317637294397,10.442852884769753,inf,1.0088737487703083
108.0,0.04841191514799471,7.113498782925718,104.37826266396321,10.216568047243811,inf,1.0295557958908814
114.0,0.05969815197141562,6.877733053105977,98.51889945547191,9.925668715782928,inf,0.9690539091694391
120.0,0.066208376033505,6.63954502711245,90.71946710555939,9.524676745462777,inf,0.9640576349528164
