forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,-0.06100980041692371,7.914883072097823,123.34655550683644,11.106149445547564,inf,inf
6.0,-0.0514690712861058,8.059973823376636,131.79440450784145,11.480174411037554,inf,3.5854921639455535
12.0,-0.05542958217489657,8.118536671193025,133.87895421067344,11.570607339749865,inf,2.5616783627056843
18.0,-0.03171441429297376,8.371903576412508,143.9220433701146,11.99675136735419,inf,1.9856921030093828
24.0,-0.05790999119222855,8.54340815080079,155.1784360892791,12.4570637025456,inf,1.8296123589557616
30.0,-0.06111153803822394,8.912440194630147,164.73735826527448,12.835005191478283,inf,1.600486997506186
36.0,-0.06315769324115081,8.793022420380224,160.9754703283762,12.687610899155766,inf,1.5073334849833377
42.0,-0.04014525730373876,8.828295524452434,158.02937989518747,12.570973705134676,inf,1.37738648186138
48.0,-0.008770907390927563,8.53069821186299,152.00647913549892,12.329090766779963,inf,1.339586085965138
54.0,0.017511293500116373,8.54426008077055,146.6753451100058,12.110959710526899,inf,1.2090837530865293
60.0,0.03092196942512407,8.357341824473295,141.75278424561495,11.905997826541668,inf,1.195397387907773
66.0,0.04603396517408061,8.15418894910842,131.82576718580398,11.481540279326811,inf,1.1574275129635019
72.0,0.03151585763215932,7.864566359066296,126.07129497463816,11.228147441792798,inf,1.172138534752278
78.0,0.03157897255391816,7.71858563029426,119.61480414065748,10.936855313144518,inf,1.1157190642494728
84.0,0.042865209371430284,7.444317476872078,113.317853825588,10.645085900338616,inf,1.0907956870841267
90.0,0.04937543352371149,7.379312299721362,110.97864042022162,10.534640023286112,inf,1.0605466557000214
96.0,0.02376213067963102,7.18189753848436,107.62809430973297,10.374396093736395,inf,1.0697771499479758
102.0,-0.0010955521869803382,7.566758793333276,115.77005438892654,10.759649361802017,inf,1.095999663830558
108.0,-0.012484592205339417,7.718753421103338,123.887288086418,11.130466660765755,inf,1.1176402992481203
114.0,-0.005942396593916873,7.8326646940981695,128.02563059326909,11.31484116518076,inf,1.1006557171478706
120.0,-0.03236233839063107,7.546969072937039,121.29166001873884,11.013249294315408,inf,1.1148184718455612
