forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.0028641683708390264,7.7034074614013255,119.19963317961411,10.917858452078141,inf,inf
6.0,-0.0028519617418340084,7.514997172074446,115.79900058013294,10.760994404799815,inf,3.5207227161798285
12.0,-0.026868192199663934,7.653387775309578,119.73781917269943,10.942477743760753,inf,2.4632339547099273
18.0,-0.030828703067069474,7.729020829083674,122.00484257559248,11.045580228109001,inf,1.8704430614650442
24.0,-0.007113535167350355,7.927017532466215,129.56307301509122,11.382577608568774,inf,1.687561824226218
30.0,-0.03330911204341981,7.974684913355612,132.84556994311612,11.525865257893487,inf,1.4523061665972572
36.0,-0.03651065887873654,8.134011130680516,134.7066563924106,11.606319674746624,inf,1.3726569662454373
42.0,-0.038556814061396515,7.839605193784804,124.87992148250504,11.174968522662828,inf,1.2431070232655126
48.0,-0.015544378101138784,7.817576272236538,122.38642805065844,11.062839963167615,inf,1.205290055109348
54.0,0.015829971839186684,7.570668548475097,117.37928858881757,10.834172261359775,inf,1.1169466204394658
60.0,0.04211217273708688,7.534741400515564,114.22035135428263,10.687392168077423,inf,1.0664418403218017
66.0,0.05552284868197492,7.289007966353898,105.62336999470422,10.277323094790015,inf,1.0174237167962903
72.0,0.07063484444767887,7.149608209009075,100.87761292320593,10.043784790765178,inf,1.0393738358301117
78.0,0.05611673693346487,6.889551650072131,94.12960772472479,9.702041420480784,inf,0.9973576380736177
84.0,0.0561798519163752,6.787631110883869,90.13466857625863,9.493927984573014,inf,1.0022983561229848
90.0,0.06746608876728159,6.688773717621,89.19612363476674,9.444369943768972,inf,0.9649096139496697
96.0,0.07397631287937169,6.694449588580638,90.50289690614908,9.51330105200866,inf,0.9913536455575612
102.0,0.048363010058763825,6.746677903656759,93.00066784575772,9.643685387120305,inf,0.9726410582243671
108.0,0.023505327068860347,7.035312375333757,99.29454168251551,9.964664654794737,inf,1.0310136299294996
114.0,0.012116287072070103,7.131706596769182,103.6849291359631,10.18257968964462,inf,1.017813280507696
120.0,0.018658482706337808,7.236878307795833,105.81714913563981,10.286746285178799,inf,1.04517209513555
