forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,6.18873950714507e-14,0.7642805935364746,1.0335457426635168,1.0166345177415121,0.002803156135037632,inf
6.0,0.076711574225715,1.4988720788875682,5.0341582816754125,2.243693000763565,0.005428248464096619,1.1072771241042063
12.0,2.8682547842572506,3.4090148525059853,22.56690524762208,4.750463687643774,0.01228838139019699,1.607940192010985
18.0,3.8903285674880843,4.458228877769457,35.75912211296874,5.979893152303704,0.016165545740944375,2.1799297476709567
24.0,3.082519267191726,4.280055149451458,33.62245747136024,5.798487515840682,0.0157097694707707,2.221785380625951
30.0,2.1392355315856957,4.267285010196836,35.86814893301713,5.989002332026356,0.015742566318347664,1.649095841780694
36.0,1.763541042750521,4.5458804558702575,39.03763010149258,6.248010091340489,0.016773184139808515,1.518721460422893
42.0,1.536537694243007,4.4395116823305125,36.73120017344953,6.0606270445762895,0.016487505944907947,1.5552614579173658
48.0,1.3294880727310214,4.378811907528164,36.32655547199897,6.027151522236601,0.016368236117644198,1.5777158531646311
54.0,1.433806436550225,4.662916586784779,41.972755069259705,6.478638365371207,0.0173835038192487,1.4450918602131393
60.0,1.8081762885223758,5.055232493973148,48.01630086376309,6.929379543924773,0.018762553852611583,1.4412234930788774
66.0,1.666455043227843,4.974340690056765,46.634017158555274,6.828910393214665,0.01858949487040029,1.585004747987706
72.0,1.3521203855985124,4.915479344159047,46.36093085130289,6.808886168185138,0.018512785696227402,1.7051504943547622
78.0,1.5866345342204347,5.14873422671081,52.861557894131195,7.270595429133104,0.019309734738386736,1.5851094135419863
84.0,2.0599495377090387,5.26191447805761,53.01240998983096,7.280962160994312,0.019546783725367087,1.4654193547637937
90.0,2.236743738511327,4.840497034479889,45.34650507204004,6.733981368554567,0.017949079356167866,1.4280182464570756
96.0,2.0811596018149325,4.504527550788755,40.350995859813054,6.35224337221214,0.01673866266489145,1.3642965502040079
102.0,2.4835116459193296,4.622561587488945,44.153730823871086,6.644827373519276,0.017080390618112003,1.2123647547553194
108.0,3.051063456097717,5.01895423566975,49.83946502273,7.0597071485104825,0.018420269788323628,1.1473573723735506
114.0,2.856435775756443,4.673175585752955,42.65079570386659,6.530757666907156,0.017204884283967214,1.192833144372912
120.0,2.321514837484966,4.29482284829219,38.58489805923421,6.211674336218393,0.015917820482313893,1.2154245576563083
