forecast_period,forecast_bias,mae,mse,rmse,mape,mase
0.0,0.6741922433191099,16.751490261989456,773.7872075110206,27.817030889565128,,inf
6.0,0.022133028966634195,15.218640616545084,619.6050642488053,24.89186743193056,,1.870908445408944
12.0,-0.34829529894493216,15.556892456643068,645.3977929314577,25.404680531970044,,1.3887730744319196
18.0,-0.27196964325683304,15.832472902276848,664.1701551366224,25.77149889192754,,1.2517384850053106
24.0,0.13944139757251525,15.717916564268068,656.6475480675118,25.625135083888082,,1.1947446770205803
30.0,1.2230693277575388,16.0817393263924,684.1869289398178,26.156967120440736,,1.1493098966904303
36.0,1.6753990029656374,15.836956959307624,668.0600317364393,25.84685728935801,,1.1144468762046558
42.0,2.19478371194766,16.012554147901685,672.6236349940625,25.934988625292714,,1.099903905409034
48.0,3.0981410958197455,16.433115563046186,700.1952973167591,26.461203625624425,,1.1164853270328046
54.0,3.0252095495871862,16.701723762538144,705.5160095976657,26.561551340192196,,1.0992353839309414
60.0,2.7775316239302708,16.92847078855651,716.2778941188734,26.763368512182346,,1.0966164660600526
66.0,3.2366141735178404,17.281518795997123,744.3616298786815,27.282991585943822,,1.083882686827443
72.0,4.073218601622752,17.641129407890574,781.8531162686921,27.96163650912965,,1.1098597749422274
78.0,4.098110775707206,18.176052817863276,824.5022829184406,28.714147783252084,,1.1068743578996625
84.0,3.883882596859697,18.176150049359354,814.6349953770505,28.541811354170402,,1.1585228750269487
90.0,3.816272490620551,18.127020387179073,809.9218624821502,28.459126172146437,,1.189963796537231
96.0,4.145336487743759,18.205154703967573,823.519197963279,28.697024200486,,1.1795486739804988
102.0,4.167277049848489,18.700562990263144,867.7524720637218,29.457638602979056,,1.237613906315375
108.0,3.8314215853897005,18.870089152009516,879.2122846925396,29.651514037103393,,1.2253268996007098
114.0,3.358175042053015,18.641185230287793,858.6864726981422,29.303352584612945,,1.2207557117150347
120.0,2.5222303109942126,18.68477218892242,862.4358792414224,29.36725862659677,,1.2232252765688445
